index,name,time,rating,item,sentiment,sentiment_score,source,어간,noun,v_ad,n_v_ad,review_sentence,replace_slang_sentence,name+item
9540,경쟁사,2023-04-15,3,뿌리영양제,부정,0.509961444,naver,"[('이번', 'Noun'), ('에', 'Josa'), ('처음', 'Noun'), ('트리', 'Noun'), ('코', 'Noun'), ('마랑', 'Noun'), ('같이', 'Adverb'), ('구입', 'Noun'), ('하다', 'Verb'), ('추', 'Noun'), ('오이', 'Noun'), ('토마토', 'Noun'), ('정식', 'Noun'), ('전', 'Noun'), ('에', 'Josa'), ('침', 'Noun'), ('지해', 'Noun'), ('서', 'Josa'), ('모종', 'Noun'), ('하다', 'Verb'), ('보다', 'Verb')]","['이번', '처음', '트리', '코', '마랑', '구입', '추', '오이', '토마토', '정식', '전', '침', '지해', '모종']","['하다', '하다', '보다']","['이번', '처음', '트리', '코', '마랑', '구입', '하다', '추', '오이', '토마토', '정식', '전', '침', '지해', '모종', '하다', '보다']",이번에 처음 트리코 마랑 같이 구입했다고 추 오이 토마토 정식 전에 침지해서 모종해 보려고요,이번 처음 트리 코 마랑 같이 구입 하다 추 오이 토마토 정식 전 침 지해 모종 하다 보다,경쟁사(뿌리영양제)
9541,경쟁사,2023-04-15,3,뿌리영양제,부정,0.50962159,naver,"[('기대', 'Noun'), ('만', 'Modifier'), ('땅', 'Noun')]","['기대', '땅']",[],"['기대', '땅']",기대 만땅,기대 만 땅,경쟁사(뿌리영양제)
9547,경쟁사,2023-04-17,4,뿌리영양제,부정,0.546908852,naver,"[('꽃나무', 'Noun'), ('에', 'Josa'), ('두', 'Noun'), ('번', 'Noun'), ('뿌리다', 'Verb'), ('아직', 'Adverb'), ('은', 'Noun'), ('잘', 'VerbPrefix'), ('모르다', 'Adjective')]","['꽃나무', '두', '번', '은']","['뿌리다', '모르다']","['꽃나무', '두', '번', '뿌리다', '은', '모르다']",꽃나무에 두 번 뿌려주었는데 아직은잘모르겠음,꽃나무 두 번 뿌리다 아직 은 잘 모르다,경쟁사(뿌리영양제)
9548,경쟁사,2023-04-17,4,뿌리영양제,부정,0.547508207,naver,"[('탱자나무', 'Noun'), ('삽목', 'Noun'), ('하다', 'Verb'), ('발근', 'Noun'), ('잘', 'VerbPrefix'), ('되어다', 'Verb'), ('해', 'Noun'), ('요', 'Josa')]","['탱자나무', '삽목', '발근', '해']","['하다', '되어다']","['탱자나무', '삽목', '하다', '발근', '되어다', '해']",탱자나무 삽목 해놓았는데발근잘되었으면해요,탱자나무 삽목 하다 발근 잘 되어다 해,경쟁사(뿌리영양제)
9552,경쟁사,2023-04-20,3,뿌리영양제,부정,0.509780321,naver,"[('참죽나무', 'Noun'), ('삽목', 'Noun'), ('시', 'Noun'), ('에', 'Josa'), ('사용', 'Noun'), ('예정', 'Noun'), ('이라', 'Josa'), ('자다', 'Verb'), ('되다', 'Verb'), ('궁금하다', 'Adjective')]","['참죽나무', '삽목', '시', '사용', '예정']","['자다', '되다', '궁금하다']","['참죽나무', '삽목', '시', '사용', '예정', '자다', '되다', '궁금하다']",참죽나무삽목 시에 사용 예정이라 잘 될지 궁금해,참죽나무 삽목 시 사용 예정 자다 되다 궁금하다,경쟁사(뿌리영양제)
9570,경쟁사,2023-04-26,4,뿌리영양제,부정,0.547989869,naver,"[('배송', 'Noun'), ('은', 'Josa'), ('좀', 'Noun'), ('늦다', 'Verb')]","['배송', '좀']",['늦다'],"['배송', '좀', '늦다']",배송은 좀 늦네요,배송 좀 늦다,경쟁사(뿌리영양제)
9571,경쟁사,2023-04-26,4,뿌리영양제,부정,0.549582693,naver,"[('아직', 'Adverb'), ('사용', 'Noun'), ('을', 'Josa'), ('못', 'Noun'), ('하다', 'Verb'), ('좋다', 'Adjective'), ('제', 'Modifier'), ('품일', 'Noun'), ('거', 'Noun'), ('라', 'Josa'), ('믿다', 'Verb'), ('사용', 'Noun'), ('하다', 'Verb'), ('예정', 'Noun'), ('이다', 'Adjective')]","['사용', '못', '품일', '거', '사용', '예정']","['하다', '좋다', '믿다', '하다', '이다']","['사용', '못', '하다', '좋다', '품일', '거', '믿다', '사용', '하다', '예정', '이다']",아직 사용을 못 했지만 좋은 제품일 거라 믿고 사용할 예정입니다,아직 사용 못 하다 좋다 제 품일 거 믿다 사용 하다 예정 이다,경쟁사(뿌리영양제)
9574,경쟁사,2023-03-26,4,뿌리영양제,부정,0.547862449,naver,"[('주택', 'Noun'), ('3년', 'Number'), ('차로', 'Noun'), ('살다', 'Verb'), ('보다', 'Verb'), ('삽', 'Noun'), ('목도', 'Noun'), ('하다', 'Verb'), ('텃밭', 'Noun'), ('등등', 'Noun'), ('의', 'Josa'), ('용도', 'Noun'), ('로', 'Josa'), ('필요하다', 'Adjective'), ('것', 'Noun'), ('같다', 'Adjective'), ('구매', 'Noun'), ('하다', 'Verb'), ('보다', 'Verb')]","['주택', '차로', '삽', '목도', '텃밭', '등등', '용도', '것', '구매']","['살다', '보다', '하다', '필요하다', '같다', '하다', '보다']","['주택', '차로', '살다', '보다', '삽', '목도', '하다', '텃밭', '등등', '용도', '필요하다', '것', '같다', '구매', '하다', '보다']",주택 3년 차로 살다 보니 삽목도 하고 텃밭등등의 용도로 필요한 것 같아서 구매해 봤어요,주택 3년 차로 살다 보다 삽 목도 하다 텃밭 등등 용도 필요하다 것 같다 구매 하다 보다,경쟁사(뿌리영양제)
9575,경쟁사,2023-03-26,4,뿌리영양제,부정,0.547673118,naver,"[('아직', 'Adverb'), ('사용', 'Noun'), ('전이', 'Noun'), ('고', 'Josa'), ('효과', 'Noun'), ('있다', 'Adjective'), ('기대하다', 'Adjective')]","['사용', '전이', '효과']","['있다', '기대하다']","['사용', '전이', '효과', '있다', '기대하다']",아직 사용 전이고 효과 있기를 기대합니다,아직 사용 전이 효과 있다 기대하다,경쟁사(뿌리영양제)
9576,경쟁사,2023-04-26,4,뿌리영양제,부정,0.547516668,naver,"[('분갈이', 'Noun'), ('하다', 'Verb'), ('난후', 'Noun'), ('에', 'Josa'), ('뿌리', 'Noun'), ('성장', 'Noun'), ('에', 'Josa'), ('도움', 'Noun'), ('되다', 'Verb'), ('생각', 'Noun'), ('하고', 'Josa'), ('구매', 'Noun'), ('하다', 'Verb'), ('자다', 'Verb'), ('자르다', 'Verb'), ('좋다', 'Adjective')]","['분갈이', '난후', '뿌리', '성장', '도움', '생각', '구매']","['하다', '되다', '하다', '자다', '자르다', '좋다']","['분갈이', '하다', '난후', '뿌리', '성장', '도움', '되다', '생각', '구매', '하다', '자다', '자르다', '좋다']",분갈이 하고난후에 뿌리 성장에 도움 되겠다고 생각하고 구매했는데 잘 자랐으면 좋겠어요,분갈이 하다 난후 뿌리 성장 도움 되다 생각 구매 하다 자다 자르다 좋다,경쟁사(뿌리영양제)
9578,경쟁사,2023-04-11,4,뿌리영양제,부정,0.549435464,naver,"[('괜찮다', 'Adjective'), ('거', 'Noun'), ('라', 'Josa'), ('믿다', 'Verb'), ('주문', 'Noun'), ('하다', 'Verb')]","['거', '주문']","['괜찮다', '믿다', '하다']","['괜찮다', '거', '믿다', '주문', '하다']",괜찮을 거라 믿고 주문했어요,괜찮다 거 믿다 주문 하다,경쟁사(뿌리영양제)
9597,경쟁사,2023-04-27,3,뿌리영양제,부정,0.510338891,naver,"[('설명', 'Noun'), ('서', 'Josa'), ('대로', 'Noun'), ('희석', 'Noun'), ('하다', 'Verb'), ('2회', 'Number'), ('차', 'Foreign'), ('하다', 'Verb'), ('조금씩', 'Adverb'), ('살아나다', 'Verb'), ('신기하다', 'Adjective')]","['설명', '대로', '희석']","['하다', '하다', '살아나다', '신기하다']","['설명', '대로', '희석', '하다', '하다', '살아나다', '신기하다']",설명서대로 희석하여 2회차 했는데 조금씩 살아나서 신기했어요,설명 대로 희석 하다 2회 차 하다 조금씩 살아나다 신기하다,경쟁사(뿌리영양제)
9610,경쟁사,2023-04-27,4,뿌리영양제,부정,0.546460173,naver,"[('고구마', 'Noun'), ('고추', 'Noun'), ('심', 'Noun'), ('을', 'Josa'), ('옥', 'Noun'), ('피리', 'Noun'), ('로', 'Josa'), ('구매', 'Noun'), ('하다', 'Verb')]","['고구마', '고추', '심', '옥', '피리', '구매']",['하다'],"['고구마', '고추', '심', '옥', '피리', '구매', '하다']",고구마 고추 심을 옥피리로 구매했습니다,고구마 고추 심 옥 피리 구매 하다,경쟁사(뿌리영양제)
9618,경쟁사,2023-04-22,4,뿌리영양제,부정,0.546468532,naver,"[('써다', 'Verb'), ('보다', 'Verb'), ('지다', 'Verb'), ('며칠', 'Noun'), ('이', 'Josa'), ('안', 'VerbPrefix'), ('돼다', 'Verb'), ('확실하다', 'Adjective'), ('것', 'Noun'), ('은', 'Josa'), ('아직', 'Adverb'), ('이지만', 'Josa'), ('자다', 'Verb'), ('되다', 'Verb'), ('거', 'Noun'), ('로', 'Josa'), ('생각', 'Noun'), ('하다', 'Verb')]","['며칠', '것', '거', '생각']","['써다', '보다', '지다', '돼다', '확실하다', '자다', '되다', '하다']","['써다', '보다', '지다', '며칠', '돼다', '확실하다', '것', '자다', '되다', '거', '생각', '하다']",써본 지 며칠이 안돼서 확실한 것은 아직이지만 잘 될 거로 생각합니다,써다 보다 지다 며칠 안 돼다 확실하다 것 아직 자다 되다 거 생각 하다,경쟁사(뿌리영양제)
9625,경쟁사,2023-04-27,4,뿌리영양제,부정,0.549790719,naver,"[('아직', 'Adverb'), ('사용', 'Noun'), ('전이', 'Noun'), ('라', 'Josa'), ('일단', 'Noun'), ('믿다', 'Verb'), ('쓸다', 'Verb')]","['사용', '전이', '일단']","['믿다', '쓸다']","['사용', '전이', '일단', '믿다', '쓸다']",아직 사용전이라 일단 믿고 쓸게요,아직 사용 전이 일단 믿다 쓸다,경쟁사(뿌리영양제)
9626,경쟁사,2023-04-25,4,뿌리영양제,부정,0.54977552,naver,"[('빠르다', 'Adjective'), ('배송', 'Noun'), ('과', 'Josa'), ('효', 'Noun'), ('과기대', 'Noun'), ('하다', 'Verb')]","['배송', '효', '과기대']","['빠르다', '하다']","['빠르다', '배송', '효', '과기대', '하다']",빠른 배송과 효과기대 합니다,빠르다 배송 효 과기대 하다,경쟁사(뿌리영양제)
9642,경쟁사,2023-03-30,4,뿌리영양제,부정,0.548274398,naver,"[('삽', 'Noun'), ('목하', 'Noun'), ('는', 'Josa'), ('데', 'Noun'), ('발근', 'Noun'), ('촉진', 'Noun'), ('에', 'Josa'), ('좋다', 'Adjective'), ('것', 'Noun'), ('같다', 'Adjective'), ('구매', 'Noun'), ('이번', 'Noun'), ('에는', 'Josa'), ('성공', 'Noun'), ('을', 'Josa')]","['삽', '목하', '데', '발근', '촉진', '것', '구매', '이번', '성공']","['좋다', '같다']","['삽', '목하', '데', '발근', '촉진', '좋다', '것', '같다', '구매', '이번', '성공']",삽목하는데 발근촉진에 좋을 것 같아서 구매 이번에는 성공을,삽 목하 데 발근 촉진 좋다 것 같다 구매 이번 성공,경쟁사(뿌리영양제)
9644,경쟁사,2023-04-22,4,뿌리영양제,부정,0.543085092,naver,"[('발근', 'Noun'), ('제', 'Noun'), ('사다', 'Verb'), ('깜박', 'Noun'), ('하다', 'Verb'), ('모종', 'Noun'), ('을', 'Josa'), ('묘목', 'Noun'), ('을', 'Josa'), ('그냥', 'Noun'), ('심다', 'Verb')]","['발근', '제', '깜박', '모종', '묘목', '그냥']","['사다', '하다', '심다']","['발근', '제', '사다', '깜박', '하다', '모종', '묘목', '그냥', '심다']",발근제 사놓고 깜박해서 모종을 묘목을 그냥 심었다는,발근 제 사다 깜박 하다 모종 묘목 그냥 심다,경쟁사(뿌리영양제)
9648,경쟁사,2023-03-30,4,뿌리영양제,부정,0.548470518,naver,"[('효과', 'Noun'), ('는', 'Josa'), ('아직', 'Adverb'), ('자다', 'Verb'), ('모르다', 'Verb')]",['효과'],"['자다', '모르다']","['효과', '자다', '모르다']",효과는 아직 잘 모르겠네요,효과 아직 자다 모르다,경쟁사(뿌리영양제)
9649,경쟁사,2023-04-02,2,뿌리영양제,부정,0.474726021,naver,"[('너무', 'Adverb'), ('열심히', 'Adverb'), ('자다', 'Verb'), ('쓰다', 'Verb'), ('있다', 'Adjective')]",[],"['자다', '쓰다', '있다']","['자다', '쓰다', '있다']",너무 열심히 잘 쓰고 있어요,너무 열심히 자다 쓰다 있다,경쟁사(뿌리영양제)
9655,경쟁사,2023-04-21,3,뿌리영양제,부정,0.510872939,naver,"[('잘', 'VerbPrefix'), ('사다', 'Verb'), ('하다', 'Verb'), ('있다', 'Adjective')]",[],"['사다', '하다', '있다']","['사다', '하다', '있다']",잘사용 하고 있어요,잘 사다 하다 있다,경쟁사(뿌리영양제)
9656,경쟁사,2023-04-21,3,뿌리영양제,부정,0.510940728,naver,"[('좋다', 'Adjective')]",[],['좋다'],['좋다'],좋아요,좋다,경쟁사(뿌리영양제)
9668,경쟁사,2023-04-11,3,뿌리영양제,부정,0.511014748,naver,"[('아직', 'Adverb'), ('사용', 'Noun'), ('전이', 'Noun'), ('지만', 'Josa'), ('배송', 'Noun'), ('빠르다', 'Adjective'), ('좋다', 'Adjective')]","['사용', '전이', '배송']","['빠르다', '좋다']","['사용', '전이', '배송', '빠르다', '좋다']",아직 사용 전이지만 배송 빠르고 좋아요,아직 사용 전이 배송 빠르다 좋다,경쟁사(뿌리영양제)
9683,경쟁사,2023-03-31,3,뿌리영양제,부정,0.508749968,naver,"[('물', 'Noun'), ('에', 'Josa'), ('희석', 'Noun'), ('하다', 'Verb'), ('분갈이', 'Noun'), ('화분', 'Noun'), ('에', 'Josa'), ('주니', 'Noun'), ('일후', 'Noun'), ('생기다', 'Verb'), ('보이다', 'Verb')]","['물', '희석', '분갈이', '화분', '주니', '일후']","['하다', '생기다', '보이다']","['물', '희석', '하다', '분갈이', '화분', '주니', '일후', '생기다', '보이다']",물에 희석해서 분갈이 화분에 주니 일후 생기있어보이네요,물 희석 하다 분갈이 화분 주니 일후 생기다 보이다,경쟁사(뿌리영양제)
9684,경쟁사,2023-03-31,3,뿌리영양제,부정,0.511459881,naver,"[('사용', 'Noun'), ('설명', 'Noun'), ('이', 'Josa'), ('조금', 'Noun'), ('부족함', 'Noun'), ('이', 'Josa'), ('있다', 'Adjective')]","['사용', '설명', '조금', '부족함']",['있다'],"['사용', '설명', '조금', '부족함', '있다']",사용설명이 조금 부족함이 있네요,사용 설명 조금 부족함 있다,경쟁사(뿌리영양제)
9723,경쟁사,2023-03-22,3,뿌리영양제,부정,0.512180981,naver,"[('배송', 'Noun'), ('이', 'Josa'), ('빠르다', 'Adjective')]",['배송'],['빠르다'],"['배송', '빠르다']",배송이빠르네요,배송 빠르다,경쟁사(뿌리영양제)
9724,경쟁사,2023-03-22,3,뿌리영양제,부정,0.51151166,naver,"[('오늘', 'Noun'), ('해봤다', 'Verb'), ('좀', 'Noun'), ('더', 'Noun'), ('지켜보다', 'Verb')]","['오늘', '좀', '더']","['해봤다', '지켜보다']","['오늘', '해봤다', '좀', '더', '지켜보다']",오늘 해봤는데 좀 더 지켜봐야겠어요,오늘 해봤다 좀 더 지켜보다,경쟁사(뿌리영양제)
9731,경쟁사,2023-03-23,4,뿌리영양제,부정,0.548602903,naver,"[('배송', 'Noun'), ('이', 'Josa'), ('빠르다', 'Adjective'), ('포장', 'Noun'), ('상태', 'Noun'), ('도', 'Josa'), ('좋다', 'Adjective')]","['배송', '포장', '상태']","['빠르다', '좋다']","['배송', '빠르다', '포장', '상태', '좋다']",배송이 빠르고 포장 상태도 좋아요,배송 빠르다 포장 상태 좋다,경쟁사(뿌리영양제)
9732,경쟁사,2023-03-24,4,뿌리영양제,부정,0.546674329,naver,"[('아직', 'Adverb'), ('사용', 'Noun'), ('전이', 'Noun'), ('지만', 'Josa'), ('배송', 'Noun'), ('은', 'Josa'), ('빠르다', 'Adjective'), ('받다', 'Verb')]","['사용', '전이', '배송']","['빠르다', '받다']","['사용', '전이', '배송', '빠르다', '받다']",아직 사용 전이지만 배송은 빠르게 받았습니다,아직 사용 전이 배송 빠르다 받다,경쟁사(뿌리영양제)
9739,경쟁사,2023-03-19,4,뿌리영양제,부정,0.548328355,naver,"[('자세하다', 'Adjective'), ('설명', 'Noun'), ('서', 'Josa'), ('동봉', 'Noun'), ('되어다', 'Verb'), ('도움', 'Noun'), ('이', 'Josa'), ('되다', 'Verb')]","['설명', '동봉', '도움']","['자세하다', '되어다', '되다']","['자세하다', '설명', '동봉', '되어다', '도움', '되다']",자세한 설명서 동봉되어 도움이 됩니다,자세하다 설명 동봉 되어다 도움 되다,경쟁사(뿌리영양제)
9768,경쟁사,2023-04-16,1,뿌리영양제,부정,0.435469654,naver,"[('물건', 'Noun'), ('은', 'Josa'), ('그냥', 'Noun'), ('그렇다', 'Adjective')]","['물건', '그냥']",['그렇다'],"['물건', '그냥', '그렇다']",물건은 그냥그렇네요,물건 그냥 그렇다,경쟁사(뿌리영양제)
9769,경쟁사,2023-04-16,1,뿌리영양제,부정,0.43425985,naver,"[('약속', 'Noun'), ('을', 'Josa'), ('어기', 'Noun'), ('고', 'Josa'), ('말', 'Noun'), ('과', 'Josa'), ('행동', 'Noun'), ('이불', 'Noun'), ('일치', 'Noun'), ('하다', 'Verb')]","['약속', '어기', '말', '행동', '이불', '일치']",['하다'],"['약속', '어기', '말', '행동', '이불', '일치', '하다']",약속을 어기고 말과 행동이불일치합니다,약속 어기 말 행동 이불 일치 하다,경쟁사(뿌리영양제)
9770,경쟁사,2023-04-16,1,뿌리영양제,부정,0.434668607,naver,"[('장사꾼', 'Noun'), ('이', 'Josa'), ('신뢰', 'Noun'), ('가', 'Josa'), ('기본', 'Noun'), ('인데', 'Josa'), ('신뢰', 'Noun'), ('가', 'Josa'), ('없다', 'Adjective')]","['장사꾼', '신뢰', '기본', '신뢰']",['없다'],"['장사꾼', '신뢰', '기본', '신뢰', '없다']",장사꾼이 신뢰가 기본인데 신뢰가없어요,장사꾼 신뢰 기본 신뢰 없다,경쟁사(뿌리영양제)
9771,경쟁사,2023-04-16,1,뿌리영양제,부정,0.436593989,naver,"[('이런', 'Modifier'), ('사람', 'Noun'), ('이', 'Determiner'), ('라면', 'Noun'), ('아무리', 'Adverb'), ('좋다', 'Adjective'), ('물건', 'Noun'), ('도', 'Josa'), ('믿다', 'Verb'), ('사지', 'Noun'), ('않다', 'Verb'), ('겁니다', 'Verb')]","['사람', '라면', '물건', '사지']","['좋다', '믿다', '않다', '겁니다']","['사람', '라면', '좋다', '물건', '믿다', '사지', '않다', '겁니다']",이런사람이라면 아무리 좋은 물건도 믿지못하고 사지 않을 겁니다,이런 사람 이 라면 아무리 좋다 물건 믿다 사지 않다 겁니다,경쟁사(뿌리영양제)
9773,경쟁사,2023-04-17,4,뿌리영양제,부정,0.548337778,naver,"[('수국', 'Noun'), ('삽목', 'Noun'), ('쌍둥이', 'Noun'), ('들', 'Suffix'), ('뿌리', 'Noun'), ('자다', 'Verb'), ('내리다', 'Verb'), ('풀다', 'Verb'), ('담그다', 'Verb'), ('하다', 'Verb')]","['수국', '삽목', '쌍둥이', '뿌리']","['자다', '내리다', '풀다', '담그다', '하다']","['수국', '삽목', '쌍둥이', '뿌리', '자다', '내리다', '풀다', '담그다', '하다']",수국 삽목 쌍둥이들 뿌리 잘 내리라고 풀려주고 담가주고 했어요,수국 삽목 쌍둥이 들 뿌리 자다 내리다 풀다 담그다 하다,경쟁사(뿌리영양제)
9774,경쟁사,2023-04-17,4,뿌리영양제,부정,0.54973276,naver,"[('기대', 'Noun'), ('되다', 'Verb')]",['기대'],['되다'],"['기대', '되다']",기대됩니다,기대 되다,경쟁사(뿌리영양제)
9788,경쟁사,2023-04-23,4,뿌리영양제,부정,0.549505988,naver,"[('자다', 'Verb'), ('받다', 'Verb')]",[],"['자다', '받다']","['자다', '받다']",잘 받았어요,자다 받다,경쟁사(뿌리영양제)
9789,경쟁사,2023-04-23,4,뿌리영양제,부정,0.548946708,naver,"[('자다', 'Verb'), ('사용', 'Noun'), ('하다', 'Verb'), ('보다', 'Verb')]",['사용'],"['자다', '하다', '보다']","['자다', '사용', '하다', '보다']",잘 사용해 볼게요,자다 사용 하다 보다,경쟁사(뿌리영양제)
9804,경쟁사,2023-04-14,4,뿌리영양제,부정,0.547151837,naver,"[('아주', 'Noun'), ('좋다', 'Adjective')]",['아주'],['좋다'],"['아주', '좋다']",아주 좋아요,아주 좋다,경쟁사(뿌리영양제)
9805,경쟁사,2023-04-14,4,뿌리영양제,부정,0.546631721,naver,"[('식물', 'Noun'), ('에', 'Josa'), ('최고', 'Noun')]","['식물', '최고']",[],"['식물', '최고']",식물에 최고,식물 최고,경쟁사(뿌리영양제)
9809,경쟁사,2023-04-06,4,뿌리영양제,부정,0.546236137,naver,"[('나중', 'Noun'), ('에', 'Josa'), ('하다', 'Verb'), ('달', 'Noun'), ('후기', 'Noun'), ('로', 'Josa'), ('작성', 'Noun'), ('하다', 'Verb'), ('하다', 'Verb'), ('것', 'Noun'), ('같다', 'Adjective')]","['나중', '달', '후기', '작성', '것']","['하다', '하다', '하다', '같다']","['나중', '하다', '달', '후기', '작성', '하다', '하다', '것', '같다']",나중에 한 달 후기로 작성해야 할 것 같아요,나중 하다 달 후기 작성 하다 하다 것 같다,경쟁사(뿌리영양제)
